Rating,Review
2,"We've been buying this blend for over a year and it's been great until recently. The last 2 shipments were not the same great flavor.  I've cancelled my ""subscribe and save"".  Amazon was great though. They wouldn't take the coffee back but they refunded my money for the last shipment."
5,"Order came sooner than expected, product was exactly what i expected it to be. Everything was great! I will be ordering again in the future!"
4,"I feel sorry for those who can't get Vernors in their area. Fortunately I'm in the Detroit area and grew up drinking this stuff. It's the best!! I'm hooked on the diet version. Esp great after you've gone a bit overboard on drinks the night before.. the ginger soothes the stomach and it's the only thing I've found to quench my extreme thirst. Sometimes I think I am addicted to it. Is that a bad thing ? Not so sure all the ingredients are so good for you, but it's my only pop (""soda"" ) indulgence!"
4,"I loved the first bottle of this dressing:  it disappeared quickly:  but the sweetness of the Honey Catalina became overwhelming:  the second bottle I went through slowly and now I'm stuck on the third bottle (I can go through ranch dressing like soda by comparison).  I would buy this dressing again, but never again in bulk."
5,"This is a nice mild morning cup of coffee.  It is smooth and tasty.  I usually use it with the Keurig on the setting that gives the largest cup of coffee.  If you want it stronger, you can just adjust and use the middle setting for cup size."
4,"These cookies were alright.. I was looking for something a bit different than the normal chocolate chip cookie and came across these. They are pretty high in calories (130 per cookie!) but made from real stuff no names you cannot pronounce. Can be somewhat dry, but not brick-hard."
3,"First of all let me state that I love my Aerogarden.  HOwever, there were some issues with the herb kit.  For one thing, I think it's sort of impossible to grow a reasonable amount of each herb in such a tiny space under fluorescent lighting.  IF I grew this again (which I won't) there are certainly some things I'd do differently.  The manual advised not to thin the plants when they sprouted--mistake #1, especially for the basil--one basil took off and shaded the others, which were never able to catch up.  My purple basil and chives grew pathetically.  In fact, the entire time I grew this kit the chives had maybe four sad little stems.  Flavor left a little to be desired as well, especially for the dill.  Barely three months after planting, my herb garden virtually self-destructed.  This I blame on the fact that the company advises you to just keep throwing nutrient tablets in every two weeks, never rinsing out the bowl to keep the salts from becoming too concentrated/imbalanced.  Flushing the system is just basic maintenance with hydroponics!  In my bigger hydroponic garden, I have lettuces that are still going strong after four+ months, so there's no reason this should've burnt itself out so soon.  I think it's a bit of a deception on the part of Aerogrow; properly maintaining the garden would extend it's life greatly and you wouldn't be coming back to buy a new seed kit so soon.  But I was willing to let my herb garden go so I could try the cherry tomatoes.  So far so good with that kit, they are just now getting ready to bloom and I have high hopes for what seem to be very healthy looking tomato plants.  Next time though, I'll probably just buy the master gardener's kit, which gives you everything you need for one year's growth, except seeds, for $40.00.  I have amassed quite the seed collection, so I really don't need any more overpriced seed kits.  Plus, isn't it a lot more fun to experiment on your own instead of following the instructions in a manual?  Like I said, I love my Aerogarden, but sometimes it's a little too ""idiot proof.""  EDIT:  Having grown the tomatoes to completion, I can't recommend that kit either.  I didn't get very many tomatoes.  The ones I got tasted pretty much just like grocery store cherry 'matoes, so okay, but this was more of a novelty than an actual productive tomato garden.  Also, even though I pruned the plants at 5 weeks to make them stronger, they were in need of support.  I tried to tie them to the lamp arm as suggested in the manual, but the angle is all wrong; it doesn't help at all!  One of my plants fell over and died anyway, still loaded with it's meager crop of 8-10 underripe tomatoes.  I think you need more vertical space, a stronger light source, and some sort of growing medium to give tomatoes the support they need.  That said, I STILL LOVE THE AEROGARDEN!  It's cool, and I'm not giving up on it yet.  I just know it's perfect for something, but I haven't found the right plant yet."
4,Amazingly good!!!  Had is from somewhere else and found it on Amazon.  Good price.
4,"great stayed 3 nights 2006 hotel 15 mins walk centre town great hotel service peace great value 110 euros 2 including breakfast, great views port, breakfast buffet style vast excellent service 3 min walk nudist beach great cafe bar serving excellent spanish food day, point hotel heaving conference delegates mid week weddings weekend overall great hotel good position friendly faces.going august secured great rates high season,  "
2,"The only positive thing I have to say about this formula is that it has Organic Milk in it, and that's pretty sad because that part is a given.  Here are the negatives:<br /><br />- Dissolves horribly.  I have to prepare bottles ahead of time, refrigerate them, then warm them to use it.  My baby would take a bottle at room temperature, but if I did that there would be clumps of formula left behind.<br />- Has corn syrup in it (listed as Organic Glucose Syrup Solids).  Ok, so it isn't GMO corn syrup, but who cares?  There is no reason to include this except to save money.  It is a cheaper carbohydrate source than lactose, so they can use less lactose (lactose being something that actually has nutrional value).<br />-Has Palm Olein Oil in it.  Again, it is organic, but so what?  Another cheap ingredient (this time a fat source).  Palm Olein oil has been shown to block absorption of calcium in the body.  Oh good, because the first year of life isn't a crucial time for bone development or anything.  Even Similac won't use it.  Here is a link to study by the American Acadamy of Pediatrics from 2002(!) showing infants fed formula with palm olein oil had lower bone density than those without, and yet Hain doesn't care enough to stop using it: http://pediatrics.aappublications.org/content/111/5/1017<br />-Has Martec DHA/AHA in it.  This is a genetically modified product and the fact that it has been allowed in organic food is just an example of how powerful lobbyists are.  If they have to use chemical neurotoxins to get the DHA/AHA, I'd rather just do without, thanks.  I know of no studies that show the level of DHA/AHA in baby formulas do anything positive for a baby's brain development.  There have also been reports of babies experiencing stomach upset from DHA/AHA in formulas.  It is hard to get this feedback though since almost every formula has Martec's DHA/AHA in them now.<br />-It smells like death and when my baby burps in my face I gag a little.<br /><br />I never planned on even trying this formula, but Baby's Only constipated my baby like no tomorrow.  Even with the arsenic ridiculousness, I'd still use Baby's Only if the Brown Rice Syrup didn't make him scream every time he had a bowel movement.  And Similac Organic has no lactose and is filled with table sugar.  Organic formula options in this country are horrible.  (I am unable to exclusively breastfeed due to medication)"
5,Torani Syrup is a great way to make yummy beverages in your own home or office.  It cuts down on the cost of buying them out all the time and adds gourmet flare to normal beverages!  Very fun!
3,"I would rate the Gran Riserva below Lavazza's Tierra! and Super Crema for sure. It isn't as flavorful as the Crema e Aroma, but is less acidic. I like(d) it better than the Qualita Oro, which is priced outrageously. For the price, the Gran Riserva also offers less value than the Pienaroma. I don't remember the Gran Riserva's characteristics that well - so it wasn't memorable, I guess. :-) Nothing much wrong with it, either. My expectations must have been high because it's called ""Gran Riserva"".<br /><br />If it was on sale, I would buy it. It's probably better than most other espresso beans; it is - after all - a Lavazza."
4,". . . my family liked!<br /><br />As noted in previous reviews, my family has tried all three of the new Taco Bell sauces.  The Jalepeno and the Ranchero met with decidedly mixed reviews, and I don't have any particular intent to purchase them again.<br /><br />This sauce, however, my family, especially my kids, really liked.  We eat a fair amount of ""Tex-Mex"" at our house, and the fridge is typically full of sauces of various types.  This one was spicy -- but not overpowering, and had a really nice flavor.<br /><br />This one will be a repeat purchase."
2,A good 50% of the peanuts in my cans were empty shells. Avoid this brand.
4,"My mom really likes chocolate covered cherries so I decided to get this for her as a small side gift for Christmas. These are pretty good--not my favorite I've had, but certainly not bad either. For the quantity and price, this is overall a good deal."
2,My dog loves this thing. He is a 6 year old Cocker Spaniel. He loves to chew up my socks. I purchased this chew toy for him to keep him away from my socks. Within 5 minutes he had the thing chewed in half. I am very disappointed in the durability of this product.
1,"I just got off the phone with Health Valley to complain about the new formula. It tastes nothing like the old, which was delicious.  The new formula flakes taste like cardboard. Now I'm hunting everywhere for boxes of the old formula before they are gone from the store shelves. I do not recommend this product."
3,"This is my second Illy coffee product and I guess I just don't like them. They are too strong and bitter-tasting for me. I'm not a lover of overly strong coffee flavors, I like them mild and unobtrusive. However, my husband has loved ever Illy product that I've given him to try, and he IS a coffee drinker. He likes anything coffee. So I'll give this a 3; my rating would have been a 1 but his would be a 5 so we'll split the difference.<br /><br />I do like how convenient the drinks are, they would fit nicely into my husband's lunchbox for work."
2,"What an aggravating product. The package label says ""lightly sweet"", which sounds perfect, and says that it makes 5 - 16 oz drinks. Checking the Nutrition Facts on the back of the package I see ""11 gms of sugar""--sounds reasonable. But when I mix up a packet per directions (in 16 oz.) it was undrinkably sweet. Taking a closer look at the fine print, I discover that although the directions are for one 16 oz. drink per packet, the Nutrition Facts are for ""SERVING SIZE 1/2 PACKET and 10 servings per package"". My 16 oz. ""lightly sweetened"" drink contains 22 GRAMS of SUGAR. The packaging is misleading twice over. What could have been a good coffee drink is ruined by our culture's addiction to sugar and corporate labeling practices."
4,came in a nice package with lots of styrofoam to protect product. overall very satisfied. the syrup was fresh. the price is way too high but it beats going to the store and buying karo syrup. for some reason i was really lazy that month and didn't want to go to the store.
2,"I was actually pretty disappointed with these, which really is inconvenient now that I have an entire case of them! A bunch of them were all but broken when I opened the boxes, and my kids aren't big fans of them either. They are picky, but pizza or anything even remotely pizza usually never fails... no such luck here. That and plan on having to bake them to warm them (which takes 25 plus minutes), otherwise they come out a bit soggy from the microwave..."
4,"Makes my mom happy, at 86 :)<br /><br />My mom is diabetic, and one of her treats is coffee from her ""1-cup"" at a time machine.<br /><br />She drinks a lot, I think....so is always asking for replenishment of her supply.<br /><br />I shop Amazon for quick service...<br />Usually, I purchase the Senseo when available for a decent $rice, but lately, it has not been a great deal so I resorted to some Wolfgang Puck instead...<br />With Senseo, I was able to get an assortment she like in one shipment.<br />Cannot do the same with the Puck for what I consider a decent $rice.<br />She is on a limited income, as am I with today's economy...( I won't go there!)<br /><br />So I buy the most reasonable that she likes.  I also look for selections where I can use the AMAZON PRIME free shipping!<br />And, thus she is drinking a LOT of Hazelnut ( I think this time) until I order something else.<br /><br />Arrived timely and well packed."
5,"I never knew that rice could have such an awesome flavor. I always assumed that rice took on the flavor of whatever you put on it. But this rice is very, very good. I'm giving some as Christmas gifts! It's that good!"
4,"I like this flavor the best. It works for me but not for my gf, although she isn't affected by caffine at all. Give it a try."
2,"I normally like glutino but their honey nut flavor is so boring and the texture is wierd. Apple cinnamon flavor is significantly better so if you are buying one of the two definately go with the apple cinnamon. However, the best gluten free cheerio is PerkyO's Frosted Cheerio. Amazon......WHY is it not for sale on your site??? PerkyO's is excellent in size of the ""O"" as well as taste. In my opinion the frosted PerkyO is better, more flavorful than the original brand but amazon needs to sell both. Especially for the young toddler that needs just the right size for their little fingers, the original is a good choice for them as well as for those of you who don't like sugar much."
2,"I ordered this for my son for his school meal. First off, the nutrition information is really impressive compared to traditional Mac 'n cheese so for a family trying to eat healthy, I did not have a problem eating this. But it does not taste like Mac 'n Cheese at all but rather Macaroni in a vegetable/butternut squash sauce with cheese. As long as you are aware of this then you will be fine. The flavor, for me, was good but texture was mushy for a frozen entree.Add this to the hefty price tag and I would rather cook my own vegetable casserole and choose a different pasta for it i.e. whole wheat Penne or Rigatoni.All in all, disappointing for us."
3,"As I reformed brownie addict I found these brownies very edible.  The texture isn't quite right, sort of like fudge with a thin cakey crust. All the chocolate chips sank to the bottom of the dish, making them difficult to remove. Never-the-less, I found myself hiding them from the kids and my chocolate craving was temporarily tamed."
5,"Don't get me wrong, i LOVE this baking mix for me and my allergy-prone family but i didn't realize for a long time that it does contain buttermilk and almond meal. luckily, nuts don't seem to be one of the foods we are intolerant of, but dairy products are for sure. I just thought it should be put out there. I would reccommend this mix absolutely and will continue to use it b/c i don't think the amount of dairy in it is high. Love you Pamela!"
4,"I live in a rural area, where the local grocery store does not carry bulgar or even parsley (most of the time the lemons are iffy too).  The mix is not as good as fresh tabouli, primarily due to the texture of the parsley.  When I made it with some fresh parsley mixed in, it was much better.  You can't beat the convenience factor though, 5 minutes of work and a couple of hours refrigeration is all it takes."
4,"I had seen this cat litter at a kiosk at the Pet Expo in Del Mar, CA and had noticed how wonderful it smells. The litter is composed of smooth, compressed and extruded pine sawdust pellets, shaped like miniature broken dowel rods. The sawdust is a by-product of the lumber industry, which must be convenient for the Florida company that produces Feline Pine, because pine trees grow like weeds in the South.<br /><br />I tried a bag to replace the ordinary silica clay cat litter we had been using for our little cat. It is not quite as absorbent or as fast-drying as clay litter; however, there is far, far less tracking and the sharp odor of ammonia is much less than that with the clay litter. Any ""dust"" that the pine pellets might have is not at all noticeable, and my little cat adjusted to using it without a problem.<br /><br />As the pellets absorb moisture, they swell and disintegrate into fine, soft sawdust. I suspect my little cat prefers the smooth texture of the pellets and the softness of the sawdust to the old small, hard, sharp clay gravel that got stuck in her paws. The sawdust does not dry as quickly as clay litter, even with daily ""stirring"", but the woodsy, evergreen fragrance of pine makes scooping much less of a chore.<br /><br />The only drawback to this litter is that the pellets are a bigger than clay litter gravel, requiring a wide-slot scooping tool so you don't dump a clump of pellets into the toilet when you scoop solid waste. The bag is attractive and resealable plastic, but I think paper packaging with a clear window to see the product would entice cat owners to switch. The packaging also says ""CHEMICAL FREE..."" which is false; our planet is composed of chemicals. H2O (water) is a chemical. It should read ""HAZARDOUS CHEMICAL FREE"" or ""BIOTOXIN FREE"".<br /><br />Anyway, I'll be using the old clay litter only to clean up the oil stains in my carport. Now that I've tried a premium litter, I'll experiment with the wheat and corn types to find which one my little cat likes best."
4,"I like GuBrew the best of all the sports drinks, especially for long runs (10 miles +) when Gatorade's sweetness can be cloying.  I carry one or two of these tablets to make refills a cinch, but for normal uses I prefer the large container of powdered GuBrew--much, much less expensive."
5,"I like this green tea ,as it does not dry my mouth and does not give me that after taste effect!  What makes it better for me if I add a little bit of instant honey ginger flavor to it."
1,"Total rip off, you get 10-0.9oz bag of fruit snacks for 10.25.<br />Net Wt. 0.9 is about half hand full...don't waste your money...go to Costco."
2,"I figured I would give these a try based on the other reviews, but I really did not care for them at all.  I'm sticking with the original bears and cherries."
3,"bravo real things need know couple things need know vieques bravo, island wonderful, relalxed quiet people warm welcoming extend little, try beer locals plaza bar isabel segundo pleasantly surprised, life simple teenagers tame wild horses ride bareback streets old men grab drink mid-afternoon people sit relax shade, beaches amazing water clearest swim, share beach hand-full people, definitely need jeep make sure book advance ca n't taxi walk bravo, suv probably hard, used soft jeep wrangler dusty roads beach.there no beach bravo 2 pools, photos middle restaurant ca n't imagine uses, really ok use regular pool no view drive 20 minutes best beaches find.the staff bravo good providing lunches beach equipment, helpful, supplement trip local supermarket perfect lunch beach.the hotel rooms bravo poor not worth price, white walls water damage room did not real blinds curtains really bright early morning, boutique hotel angle overplayed, n't think aveda bottles bathroom, food good wait staff good, mind restaurant open thursday sunday monday jump car, given going spend nights choose cheaper hotel want comfort hotel amenities best going martineau bay, factor cost suv luna best restaurant far reservations night happy, blue horizons restaurant blows, mind island dead, esperanza make busy strip tiny, happy dead wanted away, strangely need make reservations cars restaurants trip bio-bay ends wants thing,  "
5,"My husband and I cannot have caffeine at all and so we had been drinking Postum until it was taken off the market, lost, gone, zip.  In searching the Internet, I discovered a blog about the tastiness of something called PERO and upon reading further, decided to give it a try.<br /><br />Let me tell you-- IT IS DELICIOUS!!  It even tastes like coffee that I can vaguely remember and so I feel like a real grown up again.  We drink it with fat-free half 'n half and that just adds even more flavor, so creamy and just plain good.  I would recommend this product to anyone that needs to completely eliminate caffeine, but actually it is so good that even real coffee drinkers should enjoy this without fear of over-caffeinating themselves or getting the ""shakes"" from too much caffeine.  Try it - you'll like it!!  The best price is at Amazon.com.<br /><br />Martha Scheuble"
5,"After Kraft foods disconinuted Postum it has been a struggle to find a  product that tasted as good while avoiding the bitterness som grain coffee products have.  Roma is the best of the bunch, rich flavor and econmical as well"
2,"Nothing like the original Bonomo's Turkish Taffy.  Flavor was not the same, the Taffy stuck to the wrapper and I had to peel it off, the Taffy was suppossed to be hard so you could crack it, the new Taffy is very soft."
2,"These nuts taste alright. My main problem with it is that label makes no mention that is uses sucralose (aka Splenda) and modified food starch (aka MSG). These junk ingredients do not make the nuts taste awesome, so it's not worth it putting this garbage into your body. I guess Emerald doesn't realize that the whole point of buying nuts instead of junk food is so that people have a healthier diet.<br /><br />This is the only brand of nuts that has this garbage, all the other brands I've seen have more natural ingredients. Stay away from Emerald brand."
4,Used this to make Nigella Lawson's Apple Martini (Nigella Express).  It knocked my socks off...
4,"Kellogg's Frosted Mini Wheat's with Cinnamon could be a great cereal for little kids to snack on in the afternoon or in my case, 25 year old grad. students. The cinnamon taste itself does not overpower the other elements of the Mini Wheat, but rather acts as an enhancement to the sweet flavor. When put under the milk test, much to my relief all of the flavor does not end up in the milk or at the bottom of the bowl--it's called cereal in milk, not flavored milk with something approximating cereal in it. Overall, the cereal passed the milk and dry test and proved itself quite tasty in both scenarios. Spoons up."
2,"bad vibrations short version air conditioning hotel builds harmonic modulating vibration ducts coming basement, room air returns coming 2 minute buildup release noise drove nuts, figured nicely moved room realize problem probably hear rooms loud did not drive nuts low level, liked open windows hotel right i-5 continuously traveled types vehicles quite loud windows open not.the normal level great marriott service pleasant not stay facility changes air,  "
4,"return stayed paradisus 12/15 12/21, husband went 2 small children 3 11 months, looking easy relaxing trip, getting airport easy charge 10 tourist card, pre-booked ride hotel just easily cab, guests reserve section hotel, fantastic section complete lot work n't fully functional, access pool kids pool kids club restaurant bar reserve, shuttle takes restaurants beaches, spent time main area beach reserve b/c people construction reserve, end stay open preparations christmas rush.our room reserve jr. suite nice perfect family 4.the people working hotel amazing, children doted talked remembered went, family concierge package enjoyed greatly, did n't use kids club services kids little.we asked sit vacation club presentation declined, asked again.the beach great family concierge guests royal service area, general hotel quiet plenty seats beds areas, pool rs inviting adults did n't chance use it.we did bugs room day not, visit medic end trip 11 month old, medic spoke english spanish n't good talk medical conditions thought taken care well.we wanted place just relax pampered bit overall enjoyed vacation pardisus,  "
4,"This is a crunchy peanut snack out of the Philippines, despite the Japanese letters for ""Nagaraya"" across the top of the bag. It's got a satisfyingly crunchy fried outer shell surrounding a peanut on the inside. The concept and texture is similar to <a href=""http://www.amazon.com/gp/product/B0002VXZ40"">Wasabi Peas</a>. They look very similar too, except without the kick and green color.<br /><br />Original is Butter Flavor. The nuts smell like a stick of butter that's been in the fridge, but depending on how much flavoring powder is on the nut, you may or may not taste the butter. I had 2 handfuls right now and there's no detectable butter flavor. The rare times I do taste the butter, it had the taste of powdered milk, not real butter like American-styled popcorn flavorings like <a href=""http://www.amazon.com/gp/product/B000SU1LUU"">Orville Redenbacher's Gourmet Microwavable Popcorn, Naturals, Buttery, Salt and Cracked Pepper</a>.<br /><br />This is an all-natural product, with no preservatives, colorants, or artificial additives. 6 servings per bag @150 calories (60 from fat). Low sodium (85mg or 4% of daily intake), 0 cholesterol. Aside from providing calories, there's not much nutritional value except for fiber (1g, or 4% of daily intake) and iron (2%).<br /><br />Healthier than potato chips, this particular flavor was not to my liking. I'm glad I tried it, but it's not something I'd buy again. <a href=""http://www.amazon.com/gp/product/B0016N2OZO"">Nagaraya - Garlic Cracker Nuts 5.64 Oz.</a> might be a bit more tasty."
5,"Possibly the best candy you can buy. Tart and tangy, bursting with flavor, bet you cant eat just one. I have tried other, but the Haribo Gummis are the very best. You cant beat te 5 pound bag, as the candy store in my town wants $1.98 for a 3 oz. bag. The white grapefruit are also very good, they both are tangy and not super sweet. It is so nice when they come right to your door, I will not buy candy any other way, especially Haribo products. Amazon Rules."
2,It is very cute. Once I put it in I had to take it off and take a hole puncher to a few spots bc it wouldn't fit exactly but it was close.
1,"I purchased this item because it was very unique.  The product tasted terrible.  It made my entire house smell like burned bacon.  After the first bag, I disposed of the remainder of the container.  I would olny recommend this product to a die-hard bacon lover who is able to tolerate the bad taste and horrible smell of this product.  Do not recommend purchase."
2,"better snow, went carabela week march 6-13 2005 did n't good start, pearson airport 9 hours problem a310 airbus planes, quite upset 3:30am left 1:00pm, got punta cana airport kind cloudy rainy just missed rainy day, impression lobby quite nice people desk nice, room room did not power went desk gave new room 5 minutes, second room got better not sufficient, balcony door did not lock floor did not feel safe leaving room stuff did safe ca n't fit, went desk day said n't room tuesday, going just stay, tuesday maid broke swipe card door n't leave, 3rd room n't ready 1 ultimately stay room times, 3rd time charm, 3rd room got newer buildings 10000 block right near quiet absolutely beautiful pool, food boring, no variety, week ate salad bread rice, chicken days, food day, no theme nights 10 things choose, 6 meat, rabbit lamb beef turkey chicken squid octopus seafood potatoes usually cold rice, veggies dish, ate grilled cheese breakfast morning, breakfast exactly morning, eggs boiled scrambled sunnyside boyfriend really liked omelettes make wait, bacon fatty burnt usually cold, beachside grill fries burgers raw hotdogs pizza, got chance slice, pizza gone hour opened, lucky got slice, la cartes ok. italian n't really good mexican good 2 wraps chicken fajitas huge plate chicken, funniest thing ceasar salad offer starter mayo not ceasar dressing dish comes anchovy, causes problem allergic seafood, international la carte best think, chicken served alfredo butter sauce great, 15 huge caribbean lobster, thats boyfriend inlaws ordered said amazing drinks 2/3 rum 1/3 mix, advise time drinks, resort like, drink sun sick sick sick, night long night toss cookies like no tomorrow, gravol works wonders ready wicked hangover weakness no gatorade replace electrolites, mojitos death, beach beach nice ample shade sun, n't like look palm trees right shore eroding roots looks ugly, pool pools beautiful no complaints, noisy spain students came later day shouted sang night long, resort pretty maintained cleaning.entertainment entertainment, n't wednesday, single night, dances dancers missing steps, entertainment n't here.trips definately glass boat cheap trip reef talk let snorkling boat, feeds fishys swarm like wall sooooo beautiful, underwater camera look pretty zebra yellow fishys, went atving, piece advice n't atv, not ride double, scared life, roads poor bump lot, fun, just scary, wrap suggest resort someones time, resort n't dissappointed comparison, know, like said better snow, ciao,  "
5,"I love my morning coffee, and enjoy trying many different types. Once I found this bag though, I quit trying new things. I get one bag a month now. My entire house smells wonderful of baking when I grind the coffee beans. I drink my coffee black, and love the nice smooth taste. Not bitter or very strong. Would highly recommend this to anyone who enjoys flavored coffee."
5,"I am a big fan of these nuts, regardless of the high amounts of sodium and everything else. If you wanna eat healthy, go chew on some spinach."
3,"nice hotel..in great location stayed hotel november 2004 pleasant time year visit great mexico city add, hotel centrally located zona rosa touristy mexico city, walking distance independencia angel monument person truly appreciate, far neighborhood goes..it best described modern-hipster..kind like castro district san francisco younger vibe, read..very alternative lifestyle evident, area urban did not feel threatened felt safer american cities, hotel nice..but not extravagant..the restaurant overly pricy gift shop, lobby open lit staff courteous, room fair carpet dated..and water shower hard hotels outside u.s. not sure phenomenon widespread, nice stay, hotel location proximity area museums monuments attributes hotel,  "
2,"bogan central, husband stayed aston 2 nights november 2008. come places highly reccomend sofitel seminyak stunning, jati homestay sanur gorgeous cheap price paid aston just n't worth money, not really bad just not good, service help bags general questions needs asked offered somewhat reluctant attitude, stayed suite nice view no aircon cockroaches, boiling aircon fan ca n't really sleep balcony door open mossies come in.the pool area ok looks beach, place appeal certain demographic middle aged bogans australians lots russians roll pool drinks hands getting drunker louder hours pass, peaceful swim no doubt bring face face graceless couples shamelessly gropping, lay sunbed sipping badly expensive cocktail sent sewerage wafted bar area breeze thought gone surfers paradise.on positive note shopping bali galleria great suveniers clothes cheaper hardies locals shop, shuttle bus takes bali galleria free, taxi hardies 30,000hope helped selamat tingal,  "
2,"I appreciate the more ""natural"" angle of this soft drink compared to more staple carbonated drinks, but this was too crazy sweet for my taste buds. I don't know if the formula changed but I'd had one of these in the glass bottle from the store before and this one felt like a completely different animal.<br /><br />I guess if you like Crush drinks and the like, this may be up your alley though."
1,"On March 21, 2011, I purchased a Brussel's DT9049DCM Crepe Myrtle Bonsai tree through Amazon.  The tree received in a dormant state (No leaves or signs of growth).  In mid April 2010 I became concerned about the lack of growth (Only about six leaves) on the entire tree and all those leaves on a coupe branches only.  I telephoned Brussel's to determine if tree was late to thrive or what.  I received a return call from Brussel's Bonsia Master who stated that it was normal that their trees was just now starting to grow and to give it two to four weeks and call him back with the status.  Upon request I e-mailed them six protographs of the tree.  After a couple weeks all signs of life on the tree were gone.  An additional six photographs were sent and with the exchange of several emails where they indicated they would replace the item.  On May 17, 2001, I received an email indicating you purchase the item from Amazon so go through them for a replacement or you can buy a new one directly from them.  Now I have never returned an item through Amazon, but to say I am very disappointed in this matter is an understatement.  Is there any assistance Amazon can provide in this matter??????  Try and find a phone number to call Amazon.  I sent an email through their system without any response.  Buyer beware, if you want to be treated like a second class system buy from Brussel's through Amazon.  After the purchase of eleven trees through Brussels and about seven of them through Brussel's has lost a CUSTOMEr.  As well if I can't get any response through Amazon they have lost a CUSTOMER as well!!!!!!!!"
4,"This low sugar, high fiber tasty treat tastes more like a candy bar than a healthy bar.  Great for those of use that love nuts. Not non-fat, however the fat is does have is a more ""healthy"" type found in nuts. Gluten free if that is important to you."
3,"I was impressed with the list of ingredients that included whole grain oat and whole grain wheat flour as well as whole grain rolled oats. Most cookies labeled ""oatmeal"" have enriched white flour as their main ingredient.  These cookies also have a generous amount of juicy raisins, not the dried out raisins found in some other brands.<br /><br />I did find the cookies a bit too sweet for my taste, especially on the first bite.  The sweetness was much less strong after that first bite. There is a natural grain aftertaste that I found pleasant but others may not.  Also, I found the cookies a bit too crumbly when the individual packs are first opened. I found that if I let the opened package sit in a sealed contained for a day or two the texture was more to my liking.<br /><br />I liked the individual packages so that you can eat just one without the rest going stale.  I also liked that the ingredient list is on each package; this is very important for those with food allergies if the box is not available.<br /><br />All in all though these are a good treat. Very enjoyable.  I would give it 3.5 stars if that rating were possible."
4,"nice experience madrid, portuguese couple son 15 yo, stayed hotel las letras nights august 31st september 3rd, hotel central location gran just 5-10 minute walk major department stores like el corte inglÄs shops, staff helpful.we given large room king size bed separate area extra bed son, plasma tv sound, walls decorated quotes famous writers.the bathroom bathtub convenient separate shower area.the bar hotel pleasant large windows street, negative aspect lifts extremely dark black lights barely persons, nightmare stuck complained reception staff.anyway apart nice experience madrid definitely consider future,  "
5,"Dove makes great soap for the shower or even if you're merely washing your hands. Although I personally consider this product to be soap, officially it's a ""beauty bar"" substitute for soap in that it contains a good amount of moisturizing lotion. Soap doesn't always moisturize; and so Dove tries to set their product apart from soap when they advertise the moisturizing abilities of their product. Rest assured, however, that you will find this item where the rest of the soap is stocked in your grocery store.<br /><br />The bars of soap are rather large but they don't slip out of your hands too easily; the shape of the bar helps you hold onto it. The Dove ""beauty bars"" do seem to truly help moisturize my skin when I use them to take a shower or wash my hands. The scent is mild but if you are sensitive to any scent you may want to use a completely unscented type of Dove soap.<br /><br />Dove is a little more expensive than other soaps but many people like me swear it's worth it. My best friend uses Dove religiously and he says it helps his skin a great deal. One reviewer wrote elsewhere that Dove soap is not particularly useful for acne; but I cannot personally comment on this because I do not have acne or other types of skin breakouts. I did notice, however, that two other people commented on that review and they stated that Dove soap did help them with their acne. If any skin condition is a concern for you, talk with your doctor or pharmacist before using this product.<br /><br />Overall, I love these Dove ""beauty bars"" with their moisturizing lotion. They are a bit more costly; but they are worth it if you want to pamper your skin in the shower or at the bathroom vanity sink. Pick up a package today and give yourself a little extra pampering!!!<br /><br />Enjoy!!!"
3,"I have tried this product and it did not do much for me -- it did not amp up my energy and I did not really like the taste, either. Perhaps another flavor would be better.<br /><br />I dd vary the amount added to the water and that did not seem to matter to me."
5,"We've tried these and the sesame flavored. Both are good, but the roasted wasabi wins out. Its got that wasabi kick that isn't too overpowering. Just about the right size for a snack. We definitely keep these stocked up at the house."
3,I know what you must be saying it's honey it should be sweet. Well I'M trying to give this product a chance. I brought it for adding into my bragg organic apple cider vinegar to drink every morning. Its hard to mix into the water. Maybe i have to heat it up first to liquidify it. But i plan on using it in other ways. Still it's raw honey which suppose to be great for you.
2,"I ordered 2 cases of Halo cat food for a total of 24 cans.  Fully half the cans arrived seriously dented to the point that I wonder if the food inside is still viable.  It also makes me wonder if the supplier is offloading ""seconds"" to Amazon consumers....that would NOT be cool.  I came to Amazon to avoid Petco, the only local supplier.  But badly dented cans may force me to look elsewhere for the product which my cat enjoys."
5,"Love Weetabix! It's simple but highly nutritious biscuit cereal that is also practical. You take 2 biscuits out of the bag, maybe mix with some dried fruits (I use dried cranberry), pour the milk of your choice, and there you have a perfect breakfast that gives you enough energy to make the morning. The sweetness is perfect to not interfere with anything that you add. In Winter, you can just warm it up for 1 minute in microwave, and you have a nice bowl of porridge. Only wish is that they start to use organic wheat instead..."
4,This product beat the grocery store price by $20 and shipped right to my door.  These cans are large and easy to store since they are square.  I use the little tiny bottle sold in grocery stores and refill it with these cans which I keep in the pantry.
5,"This stuff is AMAZING!!!  Unlike many hot sauces that focus on the burn, this hot sauce has a fantastic flavor and still has a kick!  I'm a big wuss when it comes to hot sauce, but I suffer gladly for the great garlicky flavor of this sauce.  It's very difficult to find in stores, but if you ever see it, it's worth trying!"
