Rating,Review
4,This pasta tastes great and is good for low carb diets.  I LOVE IT.  The cost to ship it is a little high or I would buy more.
3,"There was a nice assortment of teas, but when the flowers ""bloomed""  they looked nothing like they do on the picture.  There were no vibrant colors, very drab... dead looking.  The tea did have an OK flavor, but not worth the extra $$$ in my opinion."
5,Sesmark Mini Rice Crackers have a very unique taste. I haven't been able to find anything that tastes quite as good as them. The retail prices is much better then purchasing them locally. I was able to purchase these on a revolving basis with Amazon. They automatically sent them every three months without me having to do anything.
3,The beans were kind of very dry. Wasn't very easy to work with. However at the price you couldn't beat them during that time.
3,"If you're new to caviar or don't like overly fishy tastes, this is a fine pick. I prefer stronger taste and larger eggs. With better caviars, a little goes a long way. With this, you'll use larger portions - luckily, it's inexpensive enough to do so."
5,"The best ginger snaps are hard, crunchy, and gingery with a touch of heat and without cloying sweetness.  Newman's Own Organics Ginger Snaps succeed as far as I'm concerned.<br /><br />These cookies are small -- which I also like.  They go especially well with an afternoon cup of coffee.<br /><br />People who prefer big soft sweet cookies may not like these -- they are an authentic ginger snap.  I thought they were delicious as did the rest of the family -- and we will be purchasing these in the future."
2,"The concept of these bars seemed pretty cool - 95% organic, live food, etc.  The fat in them is ""good fat"" so that's really not anything to worry about.<br /><br />The with the flavor I tried (Cashew and Agave Nectar) tasted HORRIBLE though.  To get an idea, imagine an old smelly shoe, rotted meat, and seaweed all mixed together and coated in grease.  That's what these tasted like.<br /><br />Amazon sometimes posts reviews of ""similar items"", so you might see this on a review for another flavor, whhich this doesn't apply to.  This revieww is only for the cashew/agave nectar."
5,I am not too sure how these guys do it. I am from south florida and have definitely had my share of margaritas. These taste just as good or better than anything I have had in the past. They are so smooth. Not only that but they are sugar free.
4,It has good ingredients and the only thing I've found that my dog isn't allergic to. Big box for a big bag.
4,"This tea is very aromatic and delicious. I love strong tea. I don't like tea that taste just like water. This tea has plenty of aroma. I didn't give it 5-star because I thought it was pricey for 3 small packages. If the price were cheaper, I would continue to buy this. If you're willing to pay for it, then I highly recommend it.  Very good tasting tea!"
2,Rip off! I am so disappointed.  Not worth half the price charged.  I made the mistake of thinking I was getting the jumbo and two smaller ones as pictured.  Cute design but not much different than an icecream bucket.
2,"I ordered several boxes of lasagna noodles.  Most of the noodle were cracked and fell apart, or were just broken.  Disappointing for a good product. For what I received it was pretty expensive."
3,But I still prefer original Hellman's for sandwiches and tuna fish but this is good in Pasta salads as it has a bit of the taste of olive oil
4,great taste and consistency.  would like to know its shelf life both refrigerated and non-refrigerated.
2,"I gave this coffee beans several months to improve; however, the beans arrived in the same condition. The beans were dry without a speck of oil. Usually freshly roasted beans are wet with oil. I understand the summer has been very hot and that could dry the beans out a little, but these beans have apparently been sitting in the warehouse a long time. The flavor suffered. I'm no longer receiving these beans. The fresher the roast, the better the coffee tastes."
1,"The rolling mat is very cheaply put together, not impressed at all with it, wish I'd gone for a non-bundled mat, might have gotten a decent one.  The nori is vile-tasting; I normally love nori with my sushi, but no one in my family, including me, could stand the stuff; we all ended up cutting the nori off (peeling left a residue on the rice) and eating the maki with a fork instead.  A day in the fridge only strengthened the bad nori flavor. Awful stuff."
5,"The ""non coffee"" Grove Square K-cups are great. Very tasty, convenient, and at a good price. We especially like the sugar free hot cider but the Cappuccino is good too."
2,"We were happy to see a flavor of instant tea from Lipton that didn't have aspartame in it.<br />Mind you, this tea has THREE sweeteners in it - really? Did it really need so much?<br />I vote a resounding NO. Lipton at least didn't load this one up with aspartame, which is a shocker,<br />but they did use plenty of other sweeteners, then added SUCRALOSE too. Too much. Way too much.<br /><br />The honey adds a really pleasant smooth taste to the tea. Most of us at our house like pomegranate and<br />love blackberries, so thought how bad could it really be?  Answer - BAD.<br /><br />This tea is more like kool-aid than flavored tea.<br />The color is a medium pinkish red, not anything like tea and more like kool-aid.<br />The taste is overly fruity, with hardly any tea taste at all. We tried adding some<br />other instant plain tea to it, and it helped somewhat so the box was not a total loss.<br /><br />Would we buy it again?  Nope, not this one.<br />What could have been a healthy, refreshing tea drink ended up being more of a glass of kool-aid<br />instead. We'll pass."
2,"Unpleasant taste, very fishy.  Clearly low quality.  Ate one and am eager to give away the rest to someone!  I did get the product promised, but the taste was really unpalatable.  Also didn't seem very fresh."
2,"Cannot detect any difference from other ghees.  Also, their supposed 'free' sample is not really. They ship a tiny jar in a box through the mail and it costs about $2.00 in postage, something for the box and it costs you $4.99.<br /><br />Very disappointed.  They should reconsider doing that because it taints all of their offerings."
5,"It's feels weird ordering taco mix online, but many supermarkets don't carry the Old El Paso brand. I've tried many different kinds of taco mix and this one is simply the best. I mix in two packets (twice the recommended) for extra flavoring."
1,"SO disappointed! I have oily, mild acne prone, sensitive, combo skin. This product DID NOT absorb into my skin AT ALL. It sat on top of my skin creating a 'slippery' greasy layer. Eww. After about 30 minutes, my skin was extremely oily, shiny & greasy looking. It looked and felt like baby oil on my face! I have oily skin but this product brought MORE excessive oil onto my face even in areas where I normally don't get oily. I don't understand how this is a oil-free moisturizer but yet makes your skin extremely oily. Glad I was able to return it!"
5,"Paper wraps are known to dry the delicate crushed coca inside the tea bags and the ink used can alter the flavor. McMate Caranavi is a Eco-friendly line. The Silver Biopack pouches are a secure biodegradable packaging material, this new type of proactive bio-based packaging extends the shelf-life after opening, reducing the growth of moulds and development of rancid taste.<br />The tea is extremely fresh, very tasty and crisp compared to the other brands and even better that the Previous McMate Gold ( that was my favorite for over a year ).<br />Medical uses of coca focus on its stimulant qualities, to overcome common fatigue, hunger, and thirst, Coca Tea is particularly effective against altitude related sickness and headaches ( US Embassy web site in Bolivia recomends coca tea !! ). Concentrated coca drinks and the like have been reported as a treatment for malaria side-effects, asthma and respiratory tract problems, help to improve digestion and to treat ulcers, prevent digestive problems, as an aphrodisiac agent, and credited with improving general health and longevity.<br />As previously mentioned, coca is also commonly used as a general anaesthetic to alleviate various pain of headaches, muscle aches, arthritis, rheumatism, topical wounds and sores."
1,"Tried this product and I could not get past the texture, smell or taste. Will never purchase again! Even after rinsing the fishy smell is awful. Even prepared with meat and seasonings and still could not get past the texture. I recommend to not purchase this item."
1,"I was really disappointed with this item, especially as it's nutrition info is really amazing.  It's very gritty and strong tasting and did not blend well.  It's also dark green, which isn't a big deal for a lot of items but can turn things a very weird color depending on what you blend it with.<br /><br />I am returning them as there are better tasting and equally nutritious protein powders available."
4,"These were tasty and I like the concept of being popped.  I don't think I would pay the retain price, though. My first purchase as the assortment package so I could try the different flavors - liked them all.  Recently was able to get a supply of the barbeque flavor as a ""Today's Deals"" which was really a bargain!  I would recommend clicking on the TODAY'S DEALS link at the top of the page daily - or download the free app to your iPhone!  Every once in a while there's a deal out there that is a great bargain for me."
2,"Bully max Muscle buildingdog supplement, i purchased this item and did not have any results. I gave my female pitbull Snookie 2 vitamins aday and this product didnt do anything. Im not trying to bash this company i just didnt have any differences in my dog."
5,"Although this is not a classic brick cheese, it has an incredibly unique taste that everyone loves.  It is the smoothest, most addictive cheese in the world.  My family and I have been enjoying it since I can remember.  I would highly recommend!"
4,We love the flavour but I am only getting 1/2 a cup of coffee.  We can't figure out why that is.
2,"I didn't like the tase of the raspberry extract. When I contacted the vendor there were no questions asked and my money was refunded and I didn't have to send it back.  I would order from them again, just something else."
1,"There's no denying the Senseo is easy to use, and 'greener' than any of the other pod brewers out there. But the Dark Roast coffee was stale and dry, with the same aroma and flavor of a canned coffee that's been left sitting out too long.<br /><br />A pod brew will never be AS GOOD as drip - I get that. But that won't stop me from looking for something close.<br /><br />If you want easy and are not picky about taste, this pod's for you. If you want a pod brew that is at all reminiscent of a decent cup of coffeehouse java, keep looking."
4,"The taste was a little bland. I really like the concept of Goji and Edemame mixed, but found it a little uneventful."
4,I have two cats and they both eat deli cat.  One of them will only eat Deli Cat.  He actually will not eat any other food.
5,"As I stated on my review of the sugar free caramel syrup, I also use the sugar free vanilla syrup. I make a cookie shake almost as good as Applebees and with a lot less sugar.  Use sugar free Murray's ""oreo"" cookies, sugar free cool whip and sugar free vanilla syrup along with skim milk and vanilla protein powder.  I use zero carb isopure.  It has no carbs."
3,"The purpose of this product appears to be to convince parents that the only way to get children to eat vegetables is to disguise them as macaroni. Hence the noodly portion of this product is 50 percent cauliflower. Whether there are actual health benefits to ingesting heavily processed cauliflower as versus heavily processed wheat, in combination with heavily processed cheese-like topping, is not mine to say. (Kids I know who are exposed early and often to real vegetables seem to like them in their unprocessed state, and I'm sure that fresh veggies from a local farm are FAR healthier than any variant of laboratory rat food.)<br /><br />But that said, there is room in the world for mac and cheese, and this product tastes like mac and cheese. There is a slight cauliflower aroma during the boiling of pasta phase, but the cheese-like topping combined with butter and milk completely eliminates any possible confusion with actual cauliflower.<br /><br />As an employee of mine once observed, ""It's better than runnin' a nail in your foot."""
5,After living in Greece for the better part of a year I became addicted to this stuff! Try mixing it with cold milk in a shaker and then pouring it over ice.  Who would have thought that instant coffee could taste this good!
4,"I work with fondant a lot and I use to buy just white then color it, but that takes a lot of time, is messy, and the colors always turn out different. I discovered Fondarific and I love it!! They have tons of different colors and different flavors. This is a perfect color and tastes good, especially when mixed with chocolate. However it is strong so it's not for everyone."
5,"Okay, let's get this out of the way - There is no bacon in this product. In fact, there are no pork or any other kind of animal parts in this product.  It's kosher and even vegetarian-friendly.<br /><br />So for everyone complaining that it doesn't ""taste identical to bacon,"" get over it.<br /><br />This offers a BACONY taste with zero guilt to easily add bacon-goodness to any dish you can imagine.<br /><br />Some things I've found that NEED bacon salt:<br /><br />Chicken salad<br />Potato salad<br />Salad<br />Veggie dip<br />Veggies (radishes dipped in bacon salt = WIN)<br />Casseroles<br /><br />And probably tons of other stuff I'm not thinking about.  This stuff is so versatile and delicious it's absurd."
3,The pockets work good for holding the pills (i have several) but some of them fell apart - to help prevent it i put them into the refridgerator! Delivery was fast and effective.
2,"Make sure you read the list of ingredients before you purchase this brand of dog food.  With all the healthy looking vegetables on the bag you wouldn't get that cornmeal and chicken by-product were the first ingredients. However, my dog does like the taste of it (at least initially).  She happily ate the first 1/4 of the bag and then I had to start mixing in another brand.  I decided to switch to Purina One Beyond (yellow bag) because the main ingredient is either chicken or lamb."
5,"I bought this product for the first time 7 months ago.  I bought <a href=""http://www.amazon.com/gp/product/B0017WG180"">NOW Foods Stevia Liquid Extract Alcohol, 8 Ounce Bottle</a> three months later.  My motive was to compare these products and see which one is best for me.<br /><br />I will try to be as detailed as possible.  So again I am evaluating ""Sweet Leaf: Liquid Stevia Vanilla Creme"" and ""Now Foods: Better Stevia Original"".<br /><br />At first, I expected Better Stevia to be what the packaging described, a better alternative to Stevia drinkers.  I expected it to be exactly what they advertised in its packaging:<br /><br />-Better tasting<br />-Just as healthy<br /><br />etc.<br /><br />To compare them, I alternated an average of 6 drops into my morning coffee everyday.<br /><br />==Taste Evaluation==<br /><br />After everyday usage of these two products and after testing them extensively; I see no -significant- difference between the two in taste.  Please do take into consideration that I did not test these by serving suggestion amount (see Suggested Serving below).<br /><br />==Ingredients==<br /><br />Now let's talk about the ingredients.  Both products claim to be made with natural ingredients.  ""Sweet Leaf: Liquid Stevia Vanilla Creme""  lists ""natural flavors"" apart from ""Stevia extract"".  ""Now Foods Better Stevia Original"" lists ""water"", ""certified Organic Stevia extract"" and ""11% alcohol"".<br /><br />Sweet Leaf has quite an advantage, since it does not list alcohol as an ingredient.<br /><br />I wanted more evidence about ingredients.  I thought that Sweet Leaf was trying to pull as fast one, by passing alcohol as a ""natural flavor""; like many companies have done.<br /><br />So I visited the Sweet Leaf website and found this: ""SweetLeaf Stevia® Sweetener does not use chemicals, alcohols, solvents or enzymes at any stage of the extraction and purification process.""<br /><br />Bingo.  Sweet Leaf has -no alcohol-.<br /><br />==Suggested Serving and Packaging==<br /><br />""Sweet Leaf: Liquid Stevia Vanilla Creme"" serving suggestion is 5 to 8 drops and contains a dropper for easier administration of the product.  You can count exactly how many drops you're serving.  As long as you don't go beyond 7-8 drops it should not be bitter at all.<br /><br />""Now Foods Better Stevia Original"" serving suggestion is 1 to 4 drops and has a split-open cap that it's very messy.  You can't count by drops, usually it spills to the body of the container.  It is very difficult to measure exactly how much you're administering.  I found that many times the bitterness was noticeable due to not knowing how much I was using.<br /><br />Final evaluation from 1 to 5.<br /><br />Taste:<br /><br />""Sweet Leaf: Liquid Stevia Vanilla Creme"" = 5<br /><br />""Now Foods Better Stevia Original"" = 5<br /><br />Ingredients:<br /><br />""Sweet Leaf: Liquid Stevia Vanilla Creme"" = 5<br /><br />""Now Foods Better Stevia Original"" = 4<br /><br />Suggested Serving and Packaging:<br /><br />""Sweet Leaf: Liquid Stevia Vanilla Creme"" = 5<br /><br />""Now Foods Better Stevia Original"" = 2<br /><br />All in all Sweet Leaf wins, for several reasons.  The packaging makes it very easy to serve the product properly. When I used the Sweet Leaf dropper with the Better Stevia I found that 4 drops weren't bitter.  But adding 8 drops of Better Stevia started to make my drink bitter.  So Better Stevia claims it tastes better, as long as you follow their serving suggestion.  Sweet Leaf tastes better otherwise.<br /><br />And to folks who really care about their alcohol intake for whatever reason; Sweet Leaf claims to have none."
1,"HAS TWO TIMES THE FILLING OF FIG NEWTONS WHICH MAKES THEM TOO GOOEY AND STICK TOGETHER.  HAVE PURCHASED BARBARA;S PRODUCTS BEFORE AND LIKED THEM, BUT WOULD NOT BUY THE BLUEBERRY BARS AGAIN. TASTE AWFUL."
3,"I know I'm not the only one out there who doesn't like to drink water. I'm always looking for solutions to help me put down more of the stuff each day - solutions that are low calorie, caffeine free, and pleasant tasting. Most of the mini packs of powder feel to me like I'm adding chemicals to my water glass, which seems to counter the healthy idea I'm going for in drinking water. These packs are pleasant tasting, although they don't really taste at all like tea - think of them more as a Crystal Light type equivalent. I also couldn't really taste the honey - I would have described them more as a generic ""berry"" flavor, but not cloyingly sweet."
3,"I have always been a fan of the Lindt Lindor Truffles.<br />The Lindt Lindor Hazelnut Truffles taste absolutely delightful and I could finish the entire box in a single day.<br /><br />However, I took off 2 stars because there isn't much hazelnut to taste. It is tastes primarily of chocolate and caramel.<br />I really wished they work on the Hazelnut part.<br />Nonetheless, I don't regret buying the box since they still taste very good."
3,My kitty was getting around a little better after eating these treats for a few days but then she stopped eating them. Maybe she'll like them again later.
5,"This is all the ""real grape like flavor"" you remember from your childhood....  If you want a tasty gum with no aspartame this is it.  The box comes covered in cellophane.  So it will remain fresh for a long time after you buy it.  Enjoy."
2,"It took my five-month old puppy about 5 minutes to chew a hole in this thing and start pulling the stuffing out.  Hooked once again by baseless manufacturer claims, shame on me.  Don't be fooled."
5,"Excellent original tobasco sauce!!!  I have a crave for this sauce!  Buy, Buy, Buy!!!  Great on everyfood you can think of!!  Great price as well.  Will buy from again! Thanks Tobasco!!"
3,"I wish I could say I loved these like everybody else, but my dog refuses to eat them. I adopted her just a couple months ago, so I am still learning things about her, and apparently she is a bit picky with her treats (if it is helpful for anyone to know, she's a chihuahua mix). I've learned that she prefers treats that have a stronger smell and are bit moist or chewy.<br />Anyway, one positive thing I can say about these treats is that they don't have that strong, pungent odor some dog treats have (like jerky treats, for example). They're compact and I imagine they would last for a while. But if you have a picky dog, they might not be the best choice for them."
4,"I loved using these.  Please note that it doesn't include the nipples though.  Also, I just wish they made them also in bigger containers."
3,"This flour works fine for certain things, depending on your taste preferences. It has a very strong aftertaste (kind of bitter/sour) because of the bean flour. Thus it is pretty strong in plain breads and rolls. If you don't mind that, then good for you! (My husband is pretty sensitive and can't tolerate the bean flour or taste very well.) I found it works better in cookies, chocolate or spice cakes, brownies, banana bread, and pizza dough. Because these baked goods are made with other strong flavors, they help mellow out the bean taste which can be pretty overpowering if you don't have something with which to temper it. I like the consistency of this flour better than the rice flour blend I've also been using but again, consider your taste preferences and what you'll be baking/cooking with it."
4,"Vermicelli rice noodles are always a great addition to soup or stir-fry.  This is my first brown rice vermicelli and it fairly similar to white rice vermicelli.  The main differences were the taste and consistency.  The taste is more flavorful and slightly nutty, like brown rice.  The consistency was less pleasing however.  This whole grain vermicelli feels tougher and denser than it's more processed counterpart, as you would expect if you've had whole wheat pasta.<br /><br />Preparing Peacock Brown Rice Vermicelli is exceedingly simple.  The directions on the bag say to soak for 1 minute in cool water.  I like to use salty broth because they will soak up the flavor of the broth.  If you are eating them in soup, you are done and simply add the noodles to the soup; no cooking is needed.  For stir-fry's you'll want to toss them in a hot wok with your sauce or oil for a minute or two.  If you crisp them up, the consistency is less noticeable."
2,"My maltipoo is pretty picky with food and treats and she absolutely hates these treats. I've tried offering them to her and she won't eat it. I tried putting them in her food and she'll just pick around it. I've only tried peanut butter and salmon. I bought all three flavors. I plan on trying the chicken one soon to see if she likes that one, but I don't think it'll win her over"
5,"To all you cats out there,<br />I love this food, my pet keepers feed it to me 4 times a day, I meow in protest if it's late. If asked I'll even sit on command so I can eat Whiskas morning, noon, and night!<br />Thank you for keeping them well supplied.<br />Stella<br />(typed by the Keeper)"
3,"These are seriously too sweet to even handle, they are sweeter than anything I have tried. They resemble chocolate cake doubled over with sugar. While being sweet they are also very hard.<br /><br />It will turn your heart rate up, I went from steady to 155BPM from this stuff."
3,"I have gotten these before and they were fresh and delicious.  This order however contained almonds that were moldy and the few that were not moldy were shriveled  and too hard to bite through, like little rocks.  i gave these 3 stars only because as I stated, in past orders these almonds were fresh, so I'm hoping this is a rare occurence."
3,I thought these tasted OK for a slightly sweet crunchy snack - maybe perfect for someone watching their diet.  My 3 kids wouldn't eat them so I won't buy again.
3,"But the candy I received are the small bars - less than 1.5oz each.<br />While these are great for kids, I am disappointed especially for the price I paid which works out to roughly $1 per bar.<br />If I saw this 1.4oz candy being sold for $1, I would definitely not buy it!<br />Everything was great with the transaction, but the value for the money just isn't there.<br />Next time I will take my $35 to Cracker Barrel!"
3,"I have ordered this product four or five times now, so that our group at work can keep flavored creamer around without it being used by everyone in our large office building.  All four times both the outer shipping and inner packing boxes have been in perfect condition, but two of the four times, many of the creamer packages have been opened and/or leaking.  I'm not sure if it's a temperature issue in shipping or if they can't handle being jostled around the way they are, but it's dissapointing to lose so many of the packets when opening a messy box that has obviously had some kind of problem.<br /><br />I see that there are a few other people that have had this issue and wonder if the product could be packaged differently to avoid the problem?"
3,"This is a pretty good idea, but might be better for smaller dogs. It's easy enough to pull out the middle and put food in, and it definitely kept my dog entertained. Food doesn't come out too easily, so he has to work for it.<br /><br />Unfortunately it didn't last all that long. My dog (~50lb pit) figured out how to pick it up by using the hole in the middle as a grip. He eventually did this enough that the middle piece started to crack and bulge out. Eventually it got hard to remove and replace the middle piece. Now I can't even lock the middle piece in, so it's useless. This thing is also pretty loud on any kind of surface other than a carpet.<br /><br />I would recommend for smaller dogs who won't be able to grip it by the center hole."
4,Delicious and a no mess way to offer honey to my guests for their tea!  Also a good fix for that sugar craving mid afternoon. Just pierce with tooth and let it melt in your mouth.
4,"I'd almost given up on locating an organic corn bread mix when I found Arrowhead Mills Corn Bread Mix. Even better, it's available via Amazon's Subscribe & Save program.  I no longer purchase any corn product that isn't organic and non-GMO--for safety's sake. This mix makes good corn bread with pleasant texture. Thank you, Arrowhead Mills, for providing a safe alternative to ""mutated"" corn products! Thank you, Amazon, for selling it via Subscribe & Save.  The best of both worlds! I encourage anyone concerned about food safety to switch from traditional corn products (read:  GMO corn brought to you by Monsanto, makers of Agent Orange, and drenched in Roundup, one of the most toxic substances on earth today) to Arrowhead Mills organic corn meal mix (which cannot contain GMO corn and meet organic standards at the same time).<br /><br />I realize I used this review to get up on my soap box, but so many people are unaware of the dangers in our food supply.  Europeans have said NO to GMO seeds, but Monsanto has a headlock on the American government today (with a former Monsanto attorney running the FDA!) and that ""evil empire"" is determined to take over all the seeds IN THE WORLD by patenting their GMO seeds (which REQUIRE that Roundup be used with them).<br /><br />PLEASE search out information about the dangers of GMO seeds on the Internet and learn why all consumers should fight the GMO invasion and insist on GMO labeling. The first step toward ridding the world of this danger is the California ballot to force labeling of GMO seeds (tantamount to putting a skull and crossbones on the product label!). Once this passes--and I believe it will--governors in other U.S. states may stop being such cowards and follow suit!<br /><br />CITIZENS FOR SAFE FOOD SUPPLY--UNITE! We must help ourselves and secure a safe food supply for our families."
2,i am used to swanson broth and didn't really think different brands would be that different. i use broth in soups mostly and the flavor of this is not far off from water. did not serve it's purpose for me.
4,"I bought this large jar because I use a lot of coriander in cooking. It is definitely a good deal. It is a little bit more coarse then I would like it to be, but still works as it should. Has a good smell. Lid is not very tight, so I had to transfer it into a different container.<br /><br />Overall - Good buy. Will purchase again."
3,"Ok, maybe it's just getting older, but this is overkill. I can eat a handful of chocolate chips but 2 of these cookies make that handful seem like being on a low-cal diet. If you are a kid or a real chocolate addict, you'll like them, but for the rest of us, it's just too much of a chemical buzz"
5,"This is my favorite coffee flavor and I have not had it in a long time.  Forgot how delicious it was until we ordered the k-cups.  Love them, already ordered more."
1,"French Roast coffee is naturally lower acid as a function of the roasting process. This coffee is lower acid still.  Unfortunately, the taste was well beyond atrocious.  I made the sad mistake of musing this in a French press the way I make my normal cup of coffee and the resulting cup was completely unpalatable.  Maybe in a drip, with sugar and cream it could be drinkable, but with all those additions what's the point of low acid?"
3,"I heard so much about this gormet coffee for a resonable price that I just had to try it. What a let down, not only is it over priced even on sale, it doesn't even taste better than Folgers."
3,"At first bite, this turned off 4 of us.  The kids, who are veggie nuts, and eat raw spinach by the handful, did not care for the snacks at all.  The adults kept nibbling, thinking it might get more palatable with time.  We eventually decided to try it as a snack with red wine, as the slightly salty slightly bitter taste might blend really well with a hearty wine.<br /><br />I expected more judging from the other reviews, and I guess I should have just seen ""spinach and kale"" and realized that I should not have bought 24 bags to try something new.  Still, it's not awful -- just a bit odd.  Perhaps I will test mixing it with the caramel booty!"
5,"One of my two cats prefers to eat dry cat food, and so many of the foods on the market have a ton of fillers. I'd grown increasingly worried that she wasn't getting enough of what she needed in her diet, especially now as a senior cat. I switched to this food several months ago. She loves it, and her health has noticeably improved! Her coat has thickened up, she doesn't have itchy skin like she used to. Her arthritis isn't bothering her as much either. I'm very glad I switched to this dry cat food."
5,"Some reviews have given low scores to this product because Amazon is not listing ingredients. In 2 minutes I was able to go to the product website<br /><br />[...]<br /><br />and find out that the line of products are ""Celiac Disease Foundation and the Celiac Sprue Association"" approved.<br /><br />My advice to the reviewers that gave this a 1 star because no ingredient information was listed, I hate lazy people!,<br />next time do an Internet search (it's easy, ever hear of Google),<br />go to the product website to get the information,<br />stop bashing a product for information Amazon does not have and<br />keep your thoughts to yourself until you actually try the product.<br /><br />I give 5 stars to Betty Crocker for stepping up and giving a minority population a product in mainstream grocery stores at a reasonable price. I searched the Betty Crocker website and found that these are not avaiable anywhere in my zip code yet.<br /><br />[...]<br /><br />I have ordered all 4 Gluten-Free products from Amazon and look forward to baking!"
4,"These are one of my dogs favorite treats.  A bit pricey but when you want that ""special treat"" these are it!<br />You can't go wrong.  Great for Big or Small dogs and those in between!"
4,"I got a bunch of these as gifts for the cast of a play I was directing (Kiss was in the title). They all loved them. But when it says solid milk chocolate, you'd better believe it. If you want to be able to actually eat your giant kiss, you'll need a hammer to break it apart, or maybe a heated knife. But they're great fun."
1,I'm afraid to try these mushrooms-apparently shitake shrooms grow in China!? thought they came from japan.  I don't trust stuff from china
1,"...they are not so good in my opinion. Described on the bag as light and crisp, they are anything but. These are thick chips made double thick by all the flavorings which is just so over-done, it is falling off into the bottom of the bag. You get about 6 actual chips with loads of orange flavor dust in the bottom of the bag, and it's not the kind that you can dump into your mouth at the end, it is sooooo salty. I bought these for vending (1 oz size) because the Kettle Brand BBQ (which IS good btw) has never come back in stock since I purchased them this past summer. The price is not bad on the madhouse chips but now I have way too many that I will not be able to sell very well (72 pack).<br />I'll probably end up giving them away."
3,Steep for 3 minutes and it tastes ghastly. I just tried at one and a half minutes though and it tastes much better.
5,Oh wow this tea is amazing. To me it tastes like vanilla frosting! I drink it for dessert to save calories.
2,"Well the product comes with no instruction on how much to add to your water. It just says ""flip it, tip it sip it"" Huh? So ok I do that thinking it is drop by drop to add to water bottle. WRONG it came out in a stream and sprayed all over my favorite top. The shadow of the stain did not come out. So hold it directly over the bottle.<br /><br />As for the taste, it ruined a perfectly good bottle of water. It tastes like medicine or chemicals. I love a good glass of peach tea but this is not it. Well if you look at the ingredients there is no mention of tea or peaches, just ""less than 2% of natural flavors.<br /><br />Sorry but this doesn't do it for me."
1,"The original glass jar of Ovaltine has vitamin and mineal content approximately 4 to 5 times the current receipe.  Not only do they reduce the nutritional content, they increased the price and put it in a cheap plastic container.  So this is progress?  Get less for you money and the smile all the way to the bank."
5,"I have soy allergies, and was in search of a new chocolate bar. This one is is! It is soy-free, delicious, and relatively inexpensive!!  Hooray!<br /><br />-kimber"
3,"I purchased this based on all the good reviews it received. It is just ok. Fairly bland, with a pasty consistency. I may add some real black beans just to make it a bit more edible. Perhaps over rice it could be better. Anyway, worth a try. Perhaps my standards are too high!"
5,"Just like kids, my dogs hate taking pills when they are sick.  Thanks to Greenies for creating this product, I can easily hide their pills and they are willing to take it with no fuss or force.  It smells like their treats."
5,My cat loves Greenies!!!! Great being able to order online as  I live in a very small town and have to drive 35 miles to a pet store to be able to purchase them.<br />Thank you
2,"My biggest complaint with this flavor of Zatarain's is the amount of sodium it contains. The Nutrition Facts on the box says it has 980mg per serving, which is equivalent to a whopping 41% of the Percent Daily Values. That's PER SERVING, of about 5 servings per box. That's just way too much salt... by comparison, the regular Zatarain's Jambalaya Mix contains only about half the sodium. Even when I added more meat(I used chicken instead of ground beef as suggested), the dish still came out too salty. I finally decided that in order to make this mix more edible, I had to discard about one-third to one-half of the seasonings. The seasonings come all clumped together anyway so it wasn't difficult to separate it from the rice before cooking.<br /><br />In terms of flavor, I wasn't too impressed either. The seasoning is basically chicken bouillon cubes with some spices, like oregano and basil. Not terrible, but not terribly inventive either.<br /><br />So, with apologies to the three 5-star reviews that came before mine, I do not recommend this product. To each his own, I guess."
1,"This stuff is just plain disgusting. I'm so glad I found it at my grocery store and tried a box before I ordered a case from Amazon as I normally do with cereal.<br />As another poster said ""where did they get the picture that appears on the box?"" That's certainly not their product.<br />Just GROSS!!!!"
4,"We really enjoy the Timothy's K-cup products.  We use the decaffeinated breakfast blend tea, green tea, this Columbian coffee and the Columbian with caffeine as well.  I re-order these items as soon as we get low."
4,"Found these while at my sisters house last year. Love these and have tried to find this product since returning home. Great for a snack or to use in a salad, just the right size for both. Also, looking for the same but Almonds and Walnuts-those are really great too. I like these since they are not so salty. A great purchase for me and will be odering more."
4,Original post was about customer service or lack of it.<br /> I was notified by email yesterday acknowledging their error and was offered a free duplicate of my order. That speaks well for the company.<br />The pizza is very good.
3,"cool idea but the item was poorly packaged and the cover of the set was stained with spices that had leaked out of their containers. Since this is a food item, it should have been completely sealed and not only were the individual spice containers not sealed, but the box came in a non-sealed plastic bag. Also, the kit was a bit smaller than I was anticipating (I guess not entirely a bad thing) AND the ratio of mixed spices (like ""italian seasoning"", ""mexican seasoning"", etc) to pure spices was a little dissapointing - I would have liked to get more pure spices."
2,Tasted bland - did not have the freshness and aroma of sping onions - Would not buy again
2,"Like some of the other reviews this is not the same product advertised or pictured.  The packaging reads ""Lemon Juice Serv-A-Lemon"".  I also see there some packages looked to have leaked and are stuck together.<br /><br />Disappointing that as it seems that Amazon isn't monitoring quality of the products they ship."
4,"I purchased this in the hope I had found the old formula of Brachs cinnanmon discs (with the yellow labels-as is seen in the picture). Sadly these are the new ones (red and white). The new ones aren't that bad, just a little different and not what I thought I was getting...esp at the price I paid."
5,"Mestemacher whole rye bread is a tasty and healthy alternative to ""standard"" grocery store bread.  I found the bread to have a surprisingly good taste."
5,I have tried other brands of raw honey and they have alot of wax then honey in the jars. But this brand you can taste the honey it doesn't leave a wax ring on your tea cup. I will buy this brand again.
