Rating,Review
3.0,quite okay hotel good location directly market street downtown shopping area subway station cable car stationit quite clean room spacious bathroom bath tub room big flat tv screen refrigerator wine cooler set lady shaver disadvantage promise open window opened inch air condition location room itsself friendly stuff low price make hotel recommendable
3.0,like frequently stay holiday inn upscale antisceptic hilton doubletree general quite ok offer amenity like far better hotel hour pool jacuzzi gym access great hotel available guest generally arrive late leave fairly early day physical access limited use room key lends security feature hilton havethe jacuzzi need resurfacing look pretty grungy jet need fixing power coming unlike pool hotel swimming pool big lap reason love staying hotel kept excellent temperature swimming playing cold warm internet access free business center recent trip old replaced newer flat screen model require credit card input charge minute disappointed loss customer service amenity room clean bed comfortable everytime thereparking charge hotel parking charge thing seattle airport hotel complete racket wish way customer revolt ironically star hotel usually offer free parking guest hotel close denny hungry easy pop salad snack far hotel restaurant
4.0,location time stayed nola place darmes chose hotel location stayed ambassador year liked quite bit year wanted stay closer bourbon arrived approximately pm wednesday march valet service quick told check room ready bellhop hold bag time cafe du monde beignet cafe au lait walked couple shop visit came hotel room ready bellhop quick bag contrary earlier review elevator need carry bag stair room interior furnishing old looking cause issue price right location excellent able walk easily bourbon street market good restaurantsthe bathroom clean large include sink vanity bath toilet staff friendly smiled talked elevator hallwaysone word advice afraid dark opt exterior room window interior one extremely dark light pitch black traveling companion loved especially long night bourbon led late morning asleep
4.0,excellent stay little concerned reading review decided gamble booked good thing took gamble h great yes room big similarclass hotel la vega california smaller uk definitely larger amsterdam paris remember ask high floor requested th floor ask room facing main street room inner core hotel think room small furnishing good bed comfortable bathroom welcoming street view balcony great hotel staff spoke reasonably good english albeit strong spanish accent friendly took pain recall confirm doubleconfirm flight london heavy fog flight cancelled arranged friend adjourning room didnt book gave discount spot head piece unrelated advice h universitat good location min la ramblas aerobus stop restaurant fc barca shop sister hotel opinion far la ramblas right smack centre endless crowd think shall stop writing co sounding like h advertisement
4.0,star service room need updated incredible service better star hotel stayed honeymoon indonesia stayed wooden room quite dark bathroom definetely needed update basin cracked nt use big bath tried use twice hot water run maybe unlucky room nt know view terrace amazing book newer room overall nice experience notch service
1.0,itc experience partner stayed itc august room clean bathroom inconvient say breakfast euro person expensive considering got staff friendly knowledgeable picture hotel internet misleading place nice place need major renovation best thing say itc location excellent reason stay needless say returning itc reason late review planning trip amsterdam came site
4.0,good value aviatic hotel th visit paris went solo shopping trip day looking hotel th aviatic little away st germain de pres hoped enjoy walking taken metro able use money saved lodging shopping heater room working french holiday stayed different room problem staff offered help thing room consistently clean quiet staff friendly helpful close montparnasse easy airport bus
1.0,impolite stuff husband checked requested bag picked kept concierge till pm pick way airport wanted transfer shopping bag luggage unfortunately started turn bitterms eva reception asked receipt told didi nt said gave husband said ok getting bag want minute shopping bag took luggage room bag werent said maybe room answer suppose know need bring suitcase nt tell said told insisting nt told started realy rude uncomfortable hear impolite unpleasant word told know people serving everyday expect remember point surprised customer relation skill staff telling turned literally ugly finally told shut mouth point upset started mr jonathan p kok came witnessed incident tried calm mei went holiday person ruined day point talk manner need mention insulting nt intention sofitel hotel trip
5.0,loved husband daughter stayed night july location excellent streetcar stop corner convenient loved proximity french quarter great music street marigny district car safe street hotel room comfortable queen sized bed armoire dresser comfortable chair nice sized bathroom ac ice cold loved pool refreshingwe visited different desk clerk stay friendly knowledgable helpfulwe definitely stay frenchman return nolavery happy customer kansa
5.0,luxury perfect location word wow recomend hotel right gerandmarkt minute ubahn central minute foot checkpoint charlie minute foot brandenburg gate reichstag spent night th march perfect location quiet discrete room nd floor soo quiet staff efficentwe booked expedia got hotel cheaper star tower block hotel old west east definately best city walked far site visit best city worldthe food berlin soo cheap definitely recommend lemke haskerhof station nt hotel breakfast went cafe einstein door kamp cafe round cornerplease berlin
1.0,hotel nightmare construction awful mildew smell service service normandy hotel eerie feeling husband broke toe going bathroom step bathroom abnormal elvation construction finished warning reported hotel management responded shortage towel room broken light hallway ice machine th floor construction safe place walk construction ice machine finally check day come checked prepaid full check day tried double billi disputed c harges finally told leave vacation nightmare continental breakfast buffet dont stay
4.0,loved view staff friendly service excellent nice view space needle car need depend hotel transportation room spacious king size bed comfortable marriott beaten path nt mind waiting shuttle better transportation marriott great bet
2.0,great stay away lack charm secondly right writing horrible creaking noise know half night day long taxi queueing outside train station coming train nt want drag bag arrival amsterdam closest hotel possible like location nt say nicest area stay amsterdam vondelpark little leidseplein kind money sort smaller hotel nicer charm far away station staying day nt issue
1.0,nasty hotel worse totaly avoided hotel realy bad maintance issue need pulled downand rebuilt worse holiday life traveled start block room puddle water bathroom actualy thought toilet leaking rained entire roof bathroom pour rain water went electric wire ofthe aircon aircon broke room contined floodthey called maintance took false ceiling fix showed extent problem shook head leak fixed going time hotel room max occupancy rain caribean alot hotel geared cope power outage make water sytem break ie electicno flushing toilet rain water flood path deep resturants everning wearing yourfeet rain water swept swiming pool theswimming pool went green closed went inclusive choice beer week lager diferent colour wrist band pecking order hotel wrong colourband dont served bar hour hotel caribean great length hawker away hotel invite team hawker lobby pestering join travel club annoying persistant ala carte resturants rubbish choice available set menu tryed botheragain second week beech naff busy oxford steet saterday afternoon sunbed reserve towel decent spotaround pool staff totaly unhelpfull unless tip alot hotel resort totaly recomend chose different untill maintance isssus fixed ie nock rebuild lobby bar roof leaked saw plenty poeple slipping hurting wet floor disco nasty let local outside dont
3.0,pleasant stay wife stayed night chose hotel good review price quite reasonable impression arrival good room checkin prompt issue booked standard room met request got room high floor non smoking room double bed bathroom tidy clean cubicle large mirror chair sit lounge area room coache tv room safe room nd floor good view harbour didnt eat hotel review good plenty eating place outside hotel bed rock hard knew reviewer wrote evening litte cold heating facility room got extra bedding house keeping hotel min downtown hong kong tram nearest underground station sheung wan min walk hong kong station similar distance shuttle service hotel provide pickup drop hotel hong kong station pm monsat downside room look little old modern deco
1.0,nt arrived romantic night boutique hotel tired hotel room like jail cell room bare bed old looking blanket felt cold veyr dissapointing considering price talked man reception told room web seen picture pay price night pay phone call room fabulous storrier hotel corner rude attempt rectify situation stay recommend stay
4.0,comfortable stay small room nice hotel restaurant bar makeover improved enjoy stay good business great location friendly staff
1.0,disappointing nt waste money booked hotel husband went cruise disappointed staff unwelcoming hotel cold egyptian museum warm hotel left hotel night booked hotel door majestic great
3.0,good overall problem given boutique hotel star going problem dropped rating probably closer cute place overall owner stopped work really detail especially night way good mentioned good location clean appointed place staff freindly overall respond problem blank stare problem place premise coffee soda anytime day night yes block sister place pot coffee guest morning nicer cost feeling held profit sister hotel bar food shack going happen walk nearest store cup coffe pastry close mile giant plasma screen tv wall room hd giant lousy picture guide channel room tv choice blank finding watch major chore suggested desk want type guide room told open month time sorry overnight person desk moment cared balcony usable furniture paid extra room balcony wihout small table chair really pointless ca nt sit ground suggestion want consider putting patio met stare suspected kickback staff service place everytime suggested going eat dest jumped reservation handfull table place book car went pick rate higher day customer line wandered explaination given parking hotel car really want island parking terrible rented car desk person said able spot block better walking mile main drag fight parking situation place solid star management wanted make detail high priority dislike place kept shaking head simple make really special hope
2.0,hated hilton time square location good broadway macys recommend people dislike noise crowd time square claustrophobic deluxe room extra large nice view rd floor soundproofed room clean staff helpful especially bell boy air conditioning public lobby served reception bar restaurant inadequate area stuffy suffered food smell coming restaurant area drink unispiring expensive patch exotic cocktail available half price restaurant road dinner menu expensive braised vegetable came steak bitter inedible stay time square area fact preferred radisson lexington avenue
4.0,fine place away really away family spent week copamarina fine time repeat said facility swimming surprise like hiking birdwatching adjacent dry forest terrific trail easily accessible copamarina good base exploring entire sw coast pr ponce mayaguez hour east west respectively good pr natural reserve span especially cabo rojo boqueron laguna cartagenabecause took day trip stay allinclusive alexandra restaurant pricey la carte night dining option guanica proper good one parguera minute west informal la palmas better value breakfast lunchas far day trip word warning arecibo observatory rio camuy cavern accessible guanica appear map good road cordillera route straight despite say map prepared spend considerable time narrow winding mountain road make road copamarina piece cake comparison parguera bother trip bahia fosforescente light gradually going feel sorry boat operator trying squeeze living dwindling resource underwhelming believe mefor bit culture art museum ponce absolute gem worldclass collection beautiful modest manageable space designed architect moma nyc copamarina tomorrow
4.0,sofitel delivers day ny chose sofitel based previous review disappointed location great close action street quiet night room good size bathroom excellent small problem th day fixed immediately bed extremely comfortable meaning good night sleep essential walking staff friendly courteous unlike ny taxi driver doorman randy able help nt try food based price eating experience red flame diner road fine breakfast hitting sightswe paid night airline network thought good value ny certainly safe bet nervous going stay think ca nt beat location
1.0,dont bother unfortunately botel moved moored accessable ferry go hour free shop decent drink paid odds night told hot buffet dont fooled dont evening meal refers breakfast joke boiled egg hard bit bacon small sausage heated tin saturday arrived queue joke apart seperate smoking area enjoy elses second hand smoke personally glad away place amsterdam nice dont coerced going youll making big mistake jones
3.0,good value stayed night year old daughter got bit shopping disney bad make hotel located western district best option airport train central hk taxi cost hk take min hotel shuttle run min central witha couple stop way breakfast morning varied east west cuisine mcd kfc min hotel local authentic restaurant room quite large compared hotel area clean time stay maybe little closer central kowloon different experience recommended hotel stayed liked hotel
5.0,awesome best resort stayed yet girl went wonderful time good returning march th year traveling resort favorite excited going backanyone terrible time probably people nt resortthe food great staff friendlythe pool beach breath taking nt resort amazing nothing come close comparingi sure experience year
2.0,impressed came day stay hotel day longthe room nice bed confortable hotel hasthere beach sure shoreline beach bring shoe lot cut sand broken shell ton crab food buffet choice food everyday food change chance resturant especially bamboo romentico food good filet migon great spa nice expensivethe casino nice impression machine fixedthe staff hard judge problem group complaib thought rude youoverall paid hotel expensive ride airport really advantage fact transportation hotel provides
2.0,good hotel lacking customer relation jaust returned short trip florence hotel degli orafi magnificient position lovely room lacking staff courtesyhaving opinion customer relation start office conciergerie say realy disappointed
4.0,interesting altenative amsterdam stay laugh read review somebody complained room dixi bathroom obvioulsy hotel everybody bathroom creation dutch design group atelier van lieshout people design unuasal unpractical guess lloyd hotel aim alternative cookiecutter chain hotelsi booked room arrived asked shown available one heard different friendly receptionist accompanied different room gave explanation end picked attic room huge pointed room wooden beam large tub middle room bed large comfy eur bit much certainly vey different hotel room stay bulding gem dutch way room kept old touch furniture people complain old stuff apprecaiate teh bit history authenticity comment hotel touch paint hall way scratchmarks leave bit worn impression free wireless internet worked charm free entertainment channel night confiming amsterdam stereotype restaurant bar looked nice pleasant live music art performance night stayed surroundings opportunity explore different amsterdam think visitor prefer spend time historic center bar shop authetically dutch old center gripe tram run little currently min night looking interetsing alternative amsterdam design art lloyd want creature comforst stay
2.0,form function lobby public area beautiful hallway room located extremely dark thought light gone floor floor elevator stopped like thisthe room set weird way right inside entry bathroom shower sink toilet separate little room curtain close bathroom area bedroom door make awkward people sharing room businessmen example showering guest ca nt husband wife order room service let shower way let room service person come room past seethrough shower standing doorway room service person get good look showerit poorly thought
3.0,time hk time hk biz stayed hotel lkf come price tag room great bedsheet real stuff staff quite fluent english complaint breakfast stayed day nt changed buffet menu breakfast spread nt big nt really matter big eater changed menu offered variety menualso feedback form hotel location hilly slope make bit challenging esp carrying lot thing walking hotel slope
1.0,stay away royal st charles husband birthday got plan stay party new orleans husband chose syay royal st charles arrived checked room ok room mini bar mini bar ok big deal right got dressed town called desk bring rollaway bed room said brought guest slept floor day called bring tell stopped using rollaway bed guest slept floor nt suggest staying people nt alot stuff say like change price telling
2.0,impressed shared beach wing room griya santrian week travel agent recommended newly built beach wing room good report onon arrival old room large aircon strong room asked new room told request beach wing new beach wing room deluxe surely travel agent new horizon known pretty sure paid new beach wing morning got towel pool swim sunbathed handed towel towel coupon went shopping hour later went hotel swim firstly pool run towel pm complained told towel day impressed wo nt
5.0,best toronto absolutely amazing hotel visit toronto regularly stayed hotel city say beat quite distance service impeccable way room service valet parking worked efficiently checkin nice touch welcome letter room box chocolatewe loved room large closet nice interior artwork highlight wonderful bathroom better bathroom seen hotel heated floor view quite nice skydome cn tower experience noise review refer tobreakfast positive experience load baked good fresh fruit omelet worth moneywe planning stay hotel
1.0,deserve better believe good thing hotel breakfast actually take little good rating guest remember depressing location feel safe night small room totally outdated bad satellite reception unhelpful staff unable speak english bush business center simply make sense unless houston tx conclusion stay away room hotel night feel depressed week roadwill better job time booking simply read review website
1.0,awful experience stayed night husa oriente barcelona lucky spend night reception clerk completely uninterested job tiny dirty old room fan view brick wall metre away window good thing hotel central location come establishment
2.0,bed bug stayed hotel conference colleague night noticed bite thought mosquito big one second night felt bite bed checked bed bug walking sheet moved bed away wall saw large one living dead one ground living time midnight rang downstairs asked change room said none available asked spray room hr later nearly call desk went downstairs got fly spray morning apologised paid antihistamine swollen bite obviously allergic bad reaction changed room evening offer spray belongingsi offered refund night slept bug room spare room second night bitten offered
5.0,nice great friendly service clean shuttle service city centre half hour useful wonderful facility surprisingly cheap
4.0,great hotel helpful staff staff hotel treated nicely arrived train early morning obv room available tired sat sofa lobby waiting room room available staff really quick prepare decent size large bed extremely clean happy stayed florence nightsthe location hotel good minute walk train station florence meant foot walk tourist sight restaurant hotel staff helpful recommending good place eat breakfast hotel variety choice good spent approximately eurosnight worth day florence second day took tour tuscany company called best tuscany tour cost euro person worth went siena san gimignano pisa stopped tuscan farm lunch best authentic meal great wine guide friendly informative felt adequate time location overall tour hour long definitely recommend able lot shorter period time quite happy stay overall florence
3.0,central simple night bbvery small room airconditionning entire hotelbreakfast goodhousekeepingcleaning burst room brief knock central underground min walk shoppingsome good local restaurant
4.0,problem tv returned weekend friend stayed night ramadawe booked nonsmoking twin said request honoured room non smoking friend standard room smoking area werent fussedthe room biggest clean functional shower great spend lot time hotel youre amsterdam wrong french breakfast cuppa croissant thats fine british wanted hearty english avoid london bride pub door breakfast morning visited pub evening tub bacon sausage sat counter cling film hmm h issue amsterdam hotel good location min walk damrak dam square min easy walk rld far ann frank house min walk ideal location friendly staff decent dig stay
5.0,hot cooky warm welcome booked doubletree website wonderful web deal fantastic compared hotel provide breakfast plus shuttle airport large buffet breakfast real fresh fruit egg bacon sausage pancake cereal lot healthy choice bit wierd breakfast host make wait free table really busy morning dec lot people waiting wait host take unlike hotel buffet server take drink order expects tip little form place old school feel outdoor hallway allows room deepbig room queen bed suite area kitchenette micro small fridge coffee maker hideabed tv nice extra room like wolfgang puck coffee nice tea nutragena toiletry including sunscreen window room open fresh air yeah room nice update like furniture use new bathtub shallow old gross spotless big negative free internet room marketing material say internet public place nt work restaurant nt try spot day hotel include standard daysthe airport shuttle super easy called hotel arrival free hotel phone near luggage pick hotel operator friendly efficient asking terminal telling door exit said bus minute downside bus car rental building hotel shuttle needed car rental day shuttle driver polite said nt route car rental centre away airport oh dropped airport took airport shuttle car rental centrewe explore outside hotel xmas eve closed thankfully restaurant hotel excellent meal fish salad kid kid meal reasonably priced hotel zoned area nt like nice place walk certainly close airport fitness room equipped tv bike decent equipment hotel pool looked nice nt nt lit huge puddle walk order approach poolside maybe rained daythere nice outdoor sitting area palm tree prettyoverall excellent value large room hefty breakfast staff extremely pleasant friendly hassle
1.0,holiday inn express condado hotel unfriendly unprofessional pre paid hotel thought instead said gave huge hassle hotel vey unsafe hotel dirty continental breakfest fine returned cruise stayed wyndham hotel condado nice spend extra money worth
4.0,great situation good staff super price actually east railway station centre berlin train noise hotel superb value money booked thanks earlier review site confirm positive deserved travelling independently stop airport minute walk train staff friendly helpful room fine free travel card save fortune recommend account hesitation
1.0,stay away briefly hotel big prolem manager refused accept cancellation charged night cancelled way deadline charge unreasonable unehtical unreliable customerfriendly
1.0,grand flamenco came august grand flamenco hotel nice clean staff great food repesentatives guess service counter terrible allinclusive hotel punta cana country honestly seen bad food poor quality allinclusive resort offer lobster day weekin general food terriblethe staff great exception guess service helpfull allwe family member booked trip allstar vacation miami use people terrible family member booked encounter lot problem
3.0,good location spent night end march twin room th floor bed comfortable room good size tad gloomy bathroom large modern unfortunately hotel older building room lift noisy late night early morning bothered noise room door caused woman endlessly walking hard heeled shoe tiled floor good little street noise room faced buildingthe desk staff courteous helpful happy store luggage day checked wireless internet access reasonably priced computer available use area lobby location good nt mind walking city centre oxford street king cross woollomooloo surry hill easily accessible favourite sydney restaurant longrain short walk away
3.0,nice resort like cold shower husband friend recently returned day trip resort mixed feeling place hotel beautiful clean beautiful beach seen weather perfect major problem water nt decent hot shower trip day turned shower nothing came hot water finally realized leave faucet eventually hot water come tried shower water pressure come shower water dripping shower head annoying asked talked problem hotel representative said problem island talked people way airport stayed resort problem place stayed friend problem room key difficult time getting door open time supposedly came fixed problem time saw couple hall problemother food okay breakfast buffet probably best restaurant dominican goodt liked mexican italian restaurant okay husband said salmon good crab ravioli little tase american restaurant pretty bad skip altogether nice atmosphere hamburger terrrible tried appetizer pretty bad able eat caribbean restaurant usually closed private partiesthis trip punta cana nothing compare palace resort mexico absolutely comparison quality food service mention water situation talk people island time liked resort better visited maybe punta cana nt level service cancun
5.0,great hotel stayed long weekend wish booked longer went november resort uncrowded relaxing beach ok pool excellent resort ground beautiful food excellent room nice thought hour ride recommend taking trip old san juan town great little shop restaurant definitely
5.0,best hotel returned riu palace th june wish staff hotel faciliteies service basically st class start finish brit quite strange nice probably best holiday year went kid nt kid mix one great time beach perfect watersports offer kid marvellous barman kept filling glass drink choice nt wish massage parlour beach riu bambu wife year old daughter tried manicure pedicure facility riu palace spa delighted deep sea fishing trip bit disaster year old son booked got chance hold rod mile sea sick captain caught great ft marlin day sort success say careful decide book trip keen fisherman left bitterly disappointed restraunts good definately recommend italian starter main meal far best trip taking away say steakhouse probably impressive standard thiswe stayed room absolutely amazing walk wardrobe sunk jacuzzi bath roman pillar huge bathroom wet room shower living area double balcony overlooking pool sea chance try stay room bigger better standard room expecting entertainment really seen heat really took toll generally room pm heard michael jackson greati read trip advisor generally polite tip recognised definately case yes staff nice tip certainly help better personal service highly recommend itone thing mention weather prior setting checking weather forecast concerned constant thunderstorm cloudy prediction week spent minute day minute second week rain night raise sleep heat unbearable like want cold try iceland seriously personally beautiful time nt worry forecast watch maid service outstanding call pm night warning sleeping getting dressed appear turn bed clothes tip definately recommended cleanliness amazingwithout doubt class service facility food weather ask
2.0,thoroughly irritating time staying property nt know people come fivestar rating hotel assure property near seperate visit unfortunate company booking swissotel spent big money renovating lobby cafe common area place lovely designed nt extend room booked nonsmoking kingsize room got checked pokey twin bed room instead thing realize awful smell stale smoke carpet foot feel dirty bath bathroom underwhelmingly twostar standard relate cheap motel little toiletry provide suggest bringing shampoo toothpaste intend stay twoinone stuff hate anythingwhen finish bath realize towel come hole small threadbare stuff age switch tv tiniest inch crt era suspect people like expecting relax infront plasma lcd tv bit bigger know wrong need pull plug desk lamp laptop broadband snail pace sleepy realize mattress damn hard actually preventing proper sleep pull duvet higher hole cover swissotel beijing got great lobby little suggest pleasant stay rest staff appears illtrained manager walked past time floor eye contact said hi smiled tried charge double simple request bourbon ice lounge stupid debate sir asked ice double price desk staff intend receipt check ask gave wrong onethe stupid asked store luggage day bell boy told ca nt luggage laptop really blown fuse manager came explained meant laptop stored manager safesimple conclusion fail communicate sum enjoyable stay sheraton shanghai waiting sheraton build closer downtown beijing happens happy pay pocket away awful place
3.0,pickwick roach loved hotel staff friendly accomodating location amazing right shopping union square short walk trollys night stayed hotel saw small roach scatter accross bathroom floor let nt mention hotel staff grossed second night saw huge blown roach bathroom started screaming running wild bathroom floor friend frantically trying crush critter morning told hotel staff pretty nothing roach great experience stay hotel fear roach crawling sleep
5.0,satisfied customer spent memorial day weekend new york night affinia reserved bedroom nonsmoking upgraded arrival br th floor nonsmoking bed comfortable requested memory foam pillow available night standard pillow average bathroom great plenty water pressure decent sized tub aveda shampoo conditioner lotion mouthwashthe room clean modern decor overlooking th street tiny maybe x foot functional kitchen refrigerator range dishwasher microwave toaster coffee pot pot pan silverware corkscrew yes bring bottle wine plane real grocery store block away st st nd ave cooked breakfast day doubt really saved money restaurant th serve breakfast person nt affinia continental breakfast based trip advisor commentsalso block benjamin th lexington affinia nyc flagship kimberly middle th san carlos street kimberly doubletree corner lexington waldorfastoria th money object expedia map show hotel middle block corner th rd thought affinia great valuethe subway station st lexington rode day great way north south manhattan broadway time square minute walk hophophop train bus excellent weather walked probably mile including reservoir central park dining nyc thousand choice blue fin w hotel time square great ok little italy looked fun lot outdoor table eaten chinatownif cabbie nt know hotel th lexington left east th better limo coupon internet cost plus toll tunnel plus tipwe love trip advisor thanks reviewer
2.0,good spending time hawaii cheap good vacation spot border ok ok price great people really nice place felt pretty safe room nt mold paint job looked old according site said improvement didnt unless talking bathroom good room bed definitely looked slept old damp look paint job sheet really vacation spot like cheap safe motel stay hawaii bed worst rating raring bed took atleast room including bathroom area bed ruined ok room short distance great beach walk resort door cool stuff bathroom heard nt great thought bathroom best clean new granite counter top gve dont expect egg free breakfast bc egg cheap ok place near cool expensive place u enjoyand look nicer resort expensive super cool cant really beach th floor thats toppest floor right pent house place sorrunding area really expensive eat really place large portion food order buck place food like ordering dollar plate pizza great especially th resort door topping fresh loaded really good pizza
5.0,simply best property exceeded expectationsi stayed night recently husband teenager route canada stateswe booked year earlier received fantastic rate stay fabulouseverything property star car service airport location reception staff room restaurant terrific backyard restaurant christmas winter wonderland complete artificial snow falling unexpected delighti mention executive chef lorraine daughter life threatening allergy nut lorraine understanding empathy attention second none went way ensure daughter catered exceptional manner absolutely visit hong kongwe recommend property friend definitely stay
4.0,great vacation group stayed iberostar dominicana feb feb beautiful resort encountered ground accomadations great staff friendly couterous helpful group got sick nt drink water food got sick nd day trying recover food good spectacular want inclusive complaint lack variety liqour pool beach bar unless drank rum beer forget good value money planning return trip year
1.0,nt melia definetely star resort husband returned day vacation year old messon day warned fellow american avoid fruit veggie unless cooked careful food want hear food really terrible lot choice lot appealing actually lost pound loses weight vacation fact make reservation dinner ridiculous especially denied spot showed restaurant housekeeping better tiny ant room sure food away stayed toothbrush thought insanely large cockaroach maybe water bug awfulthe pool nice surrounded slippery rock ran resort surprised injury beach pretty water nice lot sea grasswe spoke guest enjoyed resort punta cana better nt
2.0,good bed bad service westin heavenly bed highlight hotelsince hotel renamed westin argent cleaned room new carpet removed electocution hazard heaven bedsthe location great step market st lot public transportation couple block mosconethe servcice poor unfriendly poor service ran hotel nt desk clerk happened arrived unload car valet showed dragging luggage hotel offer help wanted know long going offered help family luggage early room nt ready big deal nt expect ready promised cell phone ready called room ready wife went asked evidently room booked included free valet parking hotel told included wife randomly asked room rate happened mention free parking laundry service took laundry bell desk drop bellman rolled eye took bag laundry service supposed drop drop clean laundry pm meet time committment nt bother apologizeas nt big reporting activity violated hotel policy manager offered relocate fix problem wanted deal issueoh yeah hotel owned operated argent maybe suck
3.0,plain jane hotel cow hollow received good review thought try plain hotel amenites lobby office parking garage concierge totally hotel room bathroom large coffee maker fridge brought pizza night saved piece breakfast covered ant morning yuk price reasonable nicer hotel union square parking free stayed picked rental car explore redwood sausilito area north golden gate floor really second entire floor parking garage traffic verry loud woke time night liked area better downtown reminded bit left bank paris lot tiny little restaurant shop bigger store san fran stay marina district like atmosphere best dont think stay cow hollow
2.0,nt return overall disappointed hotel hot water shower night stayed english speaking tv channel despite bbc world listed guide nt working small room space bed extremely cramped room offered joke window looking narrow shaft running centre hotel result complete lack natural light accept room numbered x offered room despite overlooking lane road running past hotel sunlight coming plus hotel centrally located clean expecting room resembling pictured website rating corresponds considered uk disappointed
2.0,good starting point ruined lack service staff training communication star hotel hilton chain considers star hotel hotel building facility wonderful fully standard star hotel especially loved outdoor pool lounge area room spacious negative mattress way firm skinny uncomfortable internet access included bring laptop use lobby one business center hefty minute charge tacky rate hotel higher people work task running star hotel asked turn service forgot day asked clean bathroom floor came nt housekeeping kept rearranging makeup beauty bag asked hardboiled egg breakfast day forgot day different people brought total egg maitre claimed day day stay breakfast included rate politely told asked confirm desk started discussion believe star hotel wanted sign blank check refused end allowed included breakfast breakfast told right breakfast included rate asked make sure make note nt run problem later day new maitre told breakfast included rate story check receptionist present day breakfast turn maitre billed breakfast day messed maitre signed check appalled politely explain situation receptionist start discussion start calling bunch people phone right finally get phone say breakfast favor seeing think perfectly normal book day stay included breakfast day experienced longer check outi truly hope high hilton chain read hotel beautiful certainly star paper star term service staff training communication encountered staff member thought good job unfortunately nt remember female receptionist need lot training hotel people stay return unfortunate nt know place good starting point accomplishes ruin completely
2.0,surely stay stayed executivelevel room newer tower room bad nice view executive level lounge good seleciton snack drink day ground generally pretty include tropical garden pond swan private beach pool restaurant shop good partsunfortunately negative aspect significantly cut enjoying vacation revolve terrible service overcharging reason advise stay elsewherewe requested nonsmoking room bed confirmed twice instead received room smelled stale smoke floor nonsmoking sign single kingsize bed hesitant request room change experience punative component replacement room quite worsethe service poor valet bellman nt come greet drive valet service take long time retrieve car concierge curt answer question preprinted sheet paper driving direction handed actually error paper handed checkin listed incorrect location breakfast area executive loungeinternet service day want pay nt work number help connects support person warsaw poland really phone room stopped working dayour room key card expired reprogrammed twice daythe final insult overcharging addition tax prepared resort fee day donation orphanage told resort fee required puerto rico law yeah right remove orphanage donation working told returned home
5.0,nt want stay picked hotel du candran excellent review posted tripadvisor staying hotel day mother middle october agree hotel absolutely looking hotel paris close metro highly suggest save money nt cab walk foot buy day pas use bus rer especially metro make sure use metro look final destination line going fnal destination sign looking metro know metro ask map buy day pas sound confusing cake mention cheap woman arizona metro stop near hotel ecole militaire purple line check metro website familiar question email click great britian flag near upper right hand corner display english night desk person nice lady breakfest mother missed breakfeast morning lady gave croissant coffee hotel staff helpful direction accomodating room little small european room room clean definately stay doubt highly recommend hotel du candran
1.0,horrible husband stayed conference january quite surprised rundown place definitely w brand smattering bothered u concierge infrequently desk open hour hot water night poor ventilation stain carpet chair hair bathroom floor sheet arrived internet connection work promised husband spent minute phone work minor irritant bathroom wall dirty hair dryer cheap kleenex like sandpaperjust yuck frustrated paid money stay
5.0,big apple getaway husband spent blissful weekend march benjamen supershuttle brought la guardia hotel minute friday night left monday minute airport supershuttle hotel service provided needed fresh soap shampoo especially hotel spa complimentary item room daily newspaper benjamen safe comfortable lobby serf great way watch interesting pedestrian blingbling auto midtown east staff curtious professional train location st provides quick transportation getting city husband time new york wait kudos benjamen helping make husband trip big apple success
4.0,view place thew view room great checkin process good bit wait food hotel good expect better complain room finished bed confy overal experience good
1.0,wrost staying time write review website budget traveller year used stay cheaper hotel europe asia experience bad timei went sf day stayed hotel night main reason chosen cheap price okay review website cause nt expect hotel sf weeeknd unhappy condition room probably worse night hostel area staff extremely unhelpful room dark stinky curtain bath horribly dirty met staff unfriendly willing answer question started using free wifi room connect internet use internet cafe min ago pervious hotel night suppose setting problem password needed went reception ask help staff called johnathan tried help testing internet phone nt working phone super slow open cnn page min told internet working perfectly problem throw technical support asked tried use phone phone room said super bad attitude warn use phone room charged lot money matter asked kept saying problem coz connect sort asked told leave bad review bad service walked room suddenly ran counter stopped yelling saying best help called techical person saying extrememly trouble customer room finally updating server cause problem supposed connect internet normally insist hotel try check room checkin remember bring towlers sampoo nt expect help stay
4.0,chic hotel great beach excellent service great getaway boyfriend stayed laconcha memorial day weekend day night say outstanding experience bit nervous reading review disappointed ground immaculate construction going away noise room contemporary actual balcony ocean view beautiful service impeccable frankie concierge desk took care need la perla restaurant wonderful lot local spot great food entertainment hotel lobby happening spot thursday sure looking absolute peace quiet say probably place ca nt say child friendly definitely recommend getaway couple girlfriend guy looking funsun nightlife highly recommend stay pricey room equipped refrigerator lot local place purchase food spirit hope help enjoydkay texas
1.0,frontdesk extremely bad service checkin onebedroom sept stay month people desk horrible answer call guest room request item received requested bowl day reminding morning evening bowl turn upthe desk said conclusion dont trust
1.0,sorry arrival following confirmation air conditioning room escorted room nearly minute maze hallway stair room actually outside main building adjacent structure room air conditioning appeared room remained stifling hot hope avoid immediate desk movedable room assured functioning air conditioning july temperature excess f course thier main building mile closer lobby given acceptable room accomodate night reserved arrange hotel senoirare kidding heard im sorry time prior actual check morningdo utilize hotel pierre time florencethats thats
